Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
Bolsonaro não pagou o Google para a sua campanha até as contas prestadas na data de 20/10/2022,Aos Fatos,https://www.aosfatos.org/noticias/falso-bolsonaro-nao-anunciou-google/,falso,2022-10-28 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnPdltXqkJTlLllIwksVoYpunuDwmHLuIMD1LJom7nNdyhk17c,"['Jair Bolsonaro', '2022', 'Google']"
"""Henrique precisa de tratamento para não perder os movimentos. Imagine ver seu filho deixar de andar aos poucos. Esse é o dia a dia do Henrique, de 6 anos, diagnosticado com uma doença degenerativa chamada Distrofia de Duchenne. Ele precisa de tratamento urgente para preservar sua força e garantir qualidade de vida""",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/07/18/campanha-falsa-menino-henrique-golpe.htm,Falso,2025-07-18 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSoeICU4A-xlCmeadO-_EXb62K_p2v6OYDB2EN58h_I_22uNPL1,"['Distrofia muscular de Duchenne', 'Doença', 'Distrofia', 'Doença degenerativa', 'Diagnóstico', 'Filho', 'Qualidade de vida', 'Vida', 'Movimento']"
Campanha de Pablo Marçal teve custo zero,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/10/08/falso-que-campanha-de-pablo-marcal-teve-custo-zero.htm,Falso,2024-10-08 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGWHQ9v2rFwT_O2kKcAx1q6UMA-mGW-XW_vTJzJFwaL1actltC,"['Pablo Marçal', 'Custo']"
"""Você comeu hoje. O Lucas não pode. E não é porque ele não quer? é porque dói. Fica até o fim. A história dele precisa ser ouvida""",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/07/08/nikolas-ferreira-doacao-menino-lucas-falso-golpe.htm,Falso,2025-07-08 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQV9Y3-s37VmirAMWeV6QA4rQ4JrFRxP2jRxU4ZyRx6z9GHRBRd,[]
Tabata Amaral teria tirado fotos sensuais que foram vazadas,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/tabata-amaral-e-alvo-de-campanha-de-desinformacao-que-a-compara-a-criadora-de-conteudo-adulto/,Falso: Publicações mentem ao compartilhar imagens manipuladas de uma criadora de conteúdo adulto e associá-las a Tabata Amaral.,2024-09-13 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTPtb6merHyhnA2BbSw5h73sHI1OnBbvxTN_11_OUJPh8Lqr7T_,"['Tabata Amaral', 'Fotografia']"
"Vídeo do atual presidente ucraniano, Volodymyr Zelensky, a disparar sobre dezenas de pessoas no parlamento do país.",Observador,https://observador.pt/factchecks/fact-check-video-de-zelensky-com-imagens-violentas-foi-usado-na-sua-campanha-presidencial/,Errado,2022-03-22 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRmwyRgtQB5AOIdWaxo3TmQ8QwksKz6Zcc7lC8rr_I6fGE9p6q,"['Volodymyr Zelensky', 'Ucrânia', 'Presidente', 'Vídeo', 'Parlamento', 'País']"
Pablo Marçal gastou zero reais com campanha à Prefeitura de São Paulo,AFP Checamos,https://checamos.afp.com/doc.afp.com.36JR3PP,Enganoso,2024-10-09 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSXwP6rUYzDCV0LQHigEjVC1xR8ILf1gnrPJaxUkga-dvdqml1a,"['Pablo Marçal', 'São Paulo', 'Real brasileiro', 'Prefeitura de São Paulo']"
"""Nós tivemos quase 90% dos nossos compromissos cumpridos.""",Aos Fatos,https://www.aosfatos.org/noticias/checamos-campanha-eduardo-paes-reeleito-prefeito-rio/,falso,2024-10-06 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTURanEL3UY5o5dJu3CCkLoGN4QvZAZdzL0sGqG9okshMREuQg,[]
"""(...) a nossa taxa de cobertura da atenção primária deu um salto histórico. Passou de 3,5% [em 2009] para 70% [em 2016].""",Aos Fatos,https://www.aosfatos.org/noticias/checamos-campanha-eduardo-paes-reeleito-prefeito-rio/,não_é_bem_assim,2024-10-06 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTURanEL3UY5o5dJu3CCkLoGN4QvZAZdzL0sGqG9okshMREuQg,[]
"""Hoje, o orçamento da Saúde na Prefeitura do Rio, para cuidar só da cidade do Rio de Janeiro, é maior do que o do estado para cuidar de todo o estado do Rio de Janeiro.""",Aos Fatos,https://www.aosfatos.org/noticias/checamos-campanha-eduardo-paes-reeleito-prefeito-rio/,falso,2024-10-06 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTURanEL3UY5o5dJu3CCkLoGN4QvZAZdzL0sGqG9okshMREuQg,[]
"""Aliás, nós fomos a primeira capital a anunciar que compraríamos vacina, caso, então, o governo federal não fizesse.""",Aos Fatos,https://www.aosfatos.org/noticias/checamos-campanha-eduardo-paes-reeleito-prefeito-rio/,falso,2024-10-06 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTURanEL3UY5o5dJu3CCkLoGN4QvZAZdzL0sGqG9okshMREuQg,[]
"""SALVE O DUDU. COMPRE A RIFA AGORA CLICANDO NO LINK ABAIXO. TEMOS MENOS DE 1 MÊS PARA SALVAR A VIDA DELE""",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/05/27/post-falso-simula-campanha-ajuda-dudu-golpe.htm,Falso,2025-05-27 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTMeKTEwGd1IPKX0SmSM-FIrfxKEpsjYaX1qYzp0K8Y5mFL9CmF,"['Rifa', 'Mês']"
"Ajude Isabela. A pequena Isabela sofre todos os dias com dores intensas causadas por uma doença rara na pele chamada Epidermólise Bolhosa, que forma bolhas e provoca a perda de até 80% da pele.",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/05/20/campanha-doacao-menina-isabela-falso.htm,Falso,2025-05-20 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTONG4jf8Hld6fiRbImJe4dKcgdCsmiPyHNX-B0Mfly0snWG006,"['Bolha', 'Doença rara', 'Epidermólise bolhosa', 'Dor', 'Pele', 'Doença']"
Lançamento de campanha de Bolsonaro lota Brasília,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-enganosa-postagem-afirmando-que-lancamento-da-campanha-de-bolsonaro-reuniu-multidao-em-brasilia/,ENGANOSO: A campanha ainda não foi lançada e o conteúdo divulgado diz respeito a um discurso do presidente durante manifestação em setembro de 2021.,2022-04-14 07:00:00,,"['Jair Bolsonaro', 'Brasília', 'Campanha presidencial de Jair Bolsonaro em 2022']"
Gastos com campanha presidencial 2018. Meirelles: R$ 45 milhões; Alckmin: R$32 milhões; Haddad: R$ 29 milhões; Ciro: R$ 10 milhões; Marina: R$ 4 milhões; Bolsonaro: Wi-Fi de casa,Aos Fatos,https://www.aosfatos.org/noticias/imagem-traz-dados-falsos-sobre-gastos-de-campanhas-presidenciais-nas-eleicoes/,falso,2018-10-06 07:00:00,,"['Presidente', 'Fernando Haddad', 'Henrique Meirelles', 'Jair Bolsonaro', 'Geraldo Alckmin', 'Ciro Gomes', 'Marina Silva', '2018', 'Gasto', 'Wi-Fi']"
Procuradoria investiga dinheiro sujo na campanha de Bolsonaro,Aos Fatos,https://www.aosfatos.org/noticias/site-engana-ao-afirmar-que-bolsonaro-e-investigado-por-dinheiro-sujo-na-campanha/,falso,2018-10-24 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcR79VD3pBB63YIVSenC_jX7UMsjQlbBfS-WR5uOxFYk7QMVv_JN,"['Jair Bolsonaro', 'Dinheiro']"
Bolsonaro diz que tumulto em Aparecida mostra fracasso da igreja de Roma e que nenhum padre ou bispo pode dizer onde ele pode fazer campanha,Aos Fatos,https://www.aosfatos.org/noticias/falso-tuite-bolsonaro-padres-bispos-aparecida/,falso,2022-10-13 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7O0xLe5DfU_eQ_2Pbnh6T2YyOYHWOjfvpDqT579O6tdRG_SH1,"['Jair Bolsonaro', 'Padre', 'Bispo', 'Aparecida', 'Igreja']"
Instituto Senna autorizou o uso da música de Ayrton Senna para o programa eleitoral de Bolsonaro,Aos Fatos,https://www.aosfatos.org/noticias/instituto-ayrton-senna-nao-autorizou-musica-para-campanha-de-bolsonaro/,falso,2018-10-27 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ9gdcxlKzEel25qRqG66tUrYRihoTiL5s0IaJ33YGDXbWFX8Gw,"['Ayrton Senna', 'Jair Bolsonaro', 'Instituto Ayrton Senna', 'Eleição', 'Música', 'Programa eleitoral']"
Agressor de Bolsonaro é assessor da campanha de Dilma ao Senado,Aos Fatos,https://www.aosfatos.org/noticias/homem-que-agrediu-bolsonaro-nao-e-assessor-na-campanha-de-dilma-ao-senado/,falso,2018-09-07 07:00:00,,"['Jair Bolsonaro', 'Dilma Rousseff', 'Campanha presidencial de Dilma Rousseff em 2010', 'Senado Federal do Brasil', 'Conselheiro', 'Agressão']"
"Ajude o Isaac. Ele perdeu o pai, e agora descobriu um câncer. Agora, ele precisa realizar a cirurgia de remoção do câncer urgente, antes da metástase.",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/03/11/e-falsa-campanha-de-arrecadacao-para-cirurgia-de-menino-isaac-e-golpe.htm,Falso,2025-03-11 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQvylr5FqsbVwD8ClT1_7wN0g_ZwZoxpDG7I1pflHk7B-VCd0kM,"['Cirurgia', 'Câncer', 'Pai', 'Metástase']"
"O PORTEIRO, QUEM MANDOU ELE MENTIR!!!",Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-porteiro-do-condominio-de-bolsonaro-aparece-em-foto-de-ato-da-campanha-de-dilma/,falso,2019-10-31 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTITkyl3EPQCTmXI2GSOVwYm97PQHyDG-j5ho-_vOePN-peBio0,['Mentira']
O Brasil foi o último a dar o direito do voto a mulher,Aos Fatos,https://www.aosfatos.org/noticias/fome-absolvicoes-legado-principais-checagens-lula-campanha/,falso,2022-10-30 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYiJKsJ5zCPSCQfgqx41OsA9JMSsBsKI2xWobf-w19bpAvZxzn,"['Votação', 'Brasil', 'Direito', 'Mulher']"
Fui convidado oito vezes para o G-8,Aos Fatos,https://www.aosfatos.org/noticias/fome-absolvicoes-legado-principais-checagens-lula-campanha/,falso,2022-10-30 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYiJKsJ5zCPSCQfgqx41OsA9JMSsBsKI2xWobf-w19bpAvZxzn,[]
E você sabe que eu fui absolvido em todos os 26 processos,Aos Fatos,https://www.aosfatos.org/noticias/fome-absolvicoes-legado-principais-checagens-lula-campanha/,não_é_bem_assim,2022-10-30 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYiJKsJ5zCPSCQfgqx41OsA9JMSsBsKI2xWobf-w19bpAvZxzn,[]
"O Brasil tem três por cento da população mundial. Entretanto, o Brasil tem 11% das vítimas de Covid. Ou seja, três vezes mais do que a média",Aos Fatos,https://www.aosfatos.org/noticias/fome-absolvicoes-legado-principais-checagens-lula-campanha/,verdadeiro,2022-10-30 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYiJKsJ5zCPSCQfgqx41OsA9JMSsBsKI2xWobf-w19bpAvZxzn,"['Brasil', 'Mundo', 'COVID-19', 'População mundial', 'Meios de comunicação social', 'Vítima']"
"Nós saímos de 3,5 milhões de estudantes na universidade pra 8,5 milhões",Aos Fatos,https://www.aosfatos.org/noticias/fome-absolvicoes-legado-principais-checagens-lula-campanha/,verdadeiro,2022-10-30 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYiJKsJ5zCPSCQfgqx41OsA9JMSsBsKI2xWobf-w19bpAvZxzn,"['Aluno', 'Universidade']"
Fui absolvido pela ONU,Aos Fatos,https://www.aosfatos.org/noticias/fome-absolvicoes-legado-principais-checagens-lula-campanha/,falso,2022-10-30 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYiJKsJ5zCPSCQfgqx41OsA9JMSsBsKI2xWobf-w19bpAvZxzn,"['Absolvição', 'Organização das Nações Unidas']"
Acabamos com a fome nesse país,Aos Fatos,https://www.aosfatos.org/noticias/fome-absolvicoes-legado-principais-checagens-lula-campanha/,falso,2022-10-30 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYiJKsJ5zCPSCQfgqx41OsA9JMSsBsKI2xWobf-w19bpAvZxzn,[]
Não houve aumento do salário mínimo [no governo Bolsonaro]. Houve apenas uma reposição inflacionária,Aos Fatos,https://www.aosfatos.org/noticias/fome-absolvicoes-legado-principais-checagens-lula-campanha/,verdadeiro,2022-10-30 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYiJKsJ5zCPSCQfgqx41OsA9JMSsBsKI2xWobf-w19bpAvZxzn,"['Jair Bolsonaro', 'Salário mínimo', 'Salário', 'Governo Jair Bolsonaro', 'Governo']"
Minha campanha gastou 15 vezes menos que a dele [Anastasia],Agência Pública,https://eleicoes.apublica.org/2018/2018/10/menos-zema-ate-agora-sua-campanha-foi-quase-4-vezes-mais-barata-que-a-de-anastasia-nao-15/,Exagerado,2018-10-25 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTA-s2VmQDFGxYycsGXBlRvTfZYpISkIMpbA0ndMQmo88Svjbbn,['Antonio Anastasia']
Hospital de Campanha da Unicamp foi fechado por falta de pacientes.,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-hospital-de-campanha-da-unicamp-foi-desmontado-por-falta-de-pacientes/,falso,2020-05-12 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSwi_f21vcnwAIKNlOGUqbtO76v6ntLRyuBg-6RBWC4xwyjqws5,"['Hospital de campanha', 'Hospital', 'Paciente', 'Universidade Estadual de Campinas']"
Mulher é presa após entregar míssil em campanha de desarmamento,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-que-brasileira-trocou-missil-por-comida-em-campanha-de-desarmamento/,falso,2021-09-24 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcR2zfai_YOhw4XfSvdTq5dG_Xcv3ZAipIzHLNtvr3fWniMYBprd,"['Míssil', 'desarmamento', 'Mulher']"
"A pequena Maria sofre todos os dias com dores intensas causadas por uma doença rara na pele chamada Epidermólise Bolhosa, que forma bolhas e provoca a perda de até 80% da pele. Ela precisa de remédios para dor diariamente ? sem eles, não consegue suportar o sofrimento. Sua doação vai ajudar a garantir que Maria nunca fique sem os remédios que aliviam suas dores.",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2025/05/08/bispo-campanha-doacao-maria-eduarda-falso.htm,Falso,2025-05-08 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQNGfM4c02ORYGouveE24Zcqbqe86z3G5gJoM9_H-pSCPP1VXRj,"['Doação', 'Remédio', 'Sofrimento', 'Doença', 'Epidermólise bolhosa', 'Dor', 'Doença rara', 'Bolha']"
"Vídeo mostra que ninguém compareceu à agenda de rua do candidato Guilherme Boulos, enquanto Pablo Marçal lotou uma motociata",Estadão,https://www.estadao.com.br/estadao-verifica/video-boulos-sozinho-rua-marcal-enganoso/,Enganoso,2024-09-19 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTgVdFsKW6AG7NUlevbMwyOc4PSEOO7lp-M8Rz6FLJ-vPYJQA_I,"['Guilherme Boulos', 'Pablo Marçal', 'Vídeo', 'Candidato']"
"""Brasil acima de tudo, Deus acima de todos"" era o logo da campanha de Collor",AFP Checamos,https://checamos.afp.com/doc.afp.com.32B844U,Montagem,2022-05-26 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSjVchXtmqbeIaXyarnENVBTPsFHBGcrhWJ9hS_fVG52uNfMmwh,"['Fernando Collor de Mello', 'Brasil acima de tudo, Deus acima de todos', 'Campanha presidencial de Fernando Collor em 1989', 'Brasil', 'Logotipo']"
TSE proibiu alerta sobre vacinação da poliomielite,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/07/tse-nao-proibiu-campanha-contra-poliomielite-mas-aparicao-de-queiroga.htm,Insustentável,2022-10-07 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRVd0dDp1578QniOz4RPx37_bsoOfUQjnsLCXHd3eEuivU-cYyS,"['Poliomielite', 'Tribunal Superior Eleitoral', 'Vacina']"
Vídeo mostra campanha de artistas para ficar em casa no 7 de setembro,AFP Checamos,https://checamos.afp.com/doc.afp.com.33UE7ZX,Enganoso,2023-09-06 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRbvpbOJZEgbiZrOsyc_DdGV_lCYBQ44Hul3MIWEm805-K7uJwf,"['Artista', 'Dia da Independência do Brasil', 'Setembro', 'Vídeo']"
Carteiro com uniforme dos Correios comete irregularidade ao distribuir material do PT,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/distribuicao-de-material-de-campanha-por-correios-e-regular-ao-contrario-do-que-diz-homem-em-video/,Enganoso,2022-10-14 07:00:00,,"['Empresa Brasileira de Correios e Telégrafos', 'Correios', 'carteiro', 'Partido dos Trabalhadores', 'Uniforme', 'Partido dos Trabalhadores']"
Quase 500 terras índigenas podem ser demarcadas,Aos Fatos,https://www.aosfatos.org/noticias/no-inicio-do-segundo-turno-bolsonaro-e-lula-citam-informacoes-falsas-sobre-fome-educacao-e-ministros-do-stf/,não_é_bem_assim,2022-10-07 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTERuC3FNFk1umQVRv9Ar_ApksBBqsdmFap8Yjf4SV_i4efZJ9P,"['Terras indígenas do Brasil', 'Indígenas']"
O Fachin foi advogado do MST,Aos Fatos,https://www.aosfatos.org/noticias/no-inicio-do-segundo-turno-bolsonaro-e-lula-citam-informacoes-falsas-sobre-fome-educacao-e-ministros-do-stf/,falso,2022-10-07 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTERuC3FNFk1umQVRv9Ar_ApksBBqsdmFap8Yjf4SV_i4efZJ9P,"['Edson Fachin', 'Advogado', 'Movimento dos Trabalhadores Rurais sem Terra']"
51% dos universitários brasileiros são negros ou pardos,Aos Fatos,https://www.aosfatos.org/noticias/no-inicio-do-segundo-turno-bolsonaro-e-lula-citam-informacoes-falsas-sobre-fome-educacao-e-ministros-do-stf/,não_é_bem_assim,2022-10-07 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTERuC3FNFk1umQVRv9Ar_ApksBBqsdmFap8Yjf4SV_i4efZJ9P,"['Pardos', 'Negros', 'Brasil']"
O PT tinha acabado com a fome no Brasil,Aos Fatos,https://www.aosfatos.org/noticias/no-inicio-do-segundo-turno-bolsonaro-e-lula-citam-informacoes-falsas-sobre-fome-educacao-e-ministros-do-stf/,falso,2022-10-07 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTERuC3FNFk1umQVRv9Ar_ApksBBqsdmFap8Yjf4SV_i4efZJ9P,"['Partido dos Trabalhadores', 'Brasil', 'Partido dos Trabalhadores', 'Fome no Brasil']"
Estamos sendo impedidos pelo TSE de vacinar contra a poliomielite,Aos Fatos,https://www.aosfatos.org/noticias/no-inicio-do-segundo-turno-bolsonaro-e-lula-citam-informacoes-falsas-sobre-fome-educacao-e-ministros-do-stf/,falso,2022-10-07 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTERuC3FNFk1umQVRv9Ar_ApksBBqsdmFap8Yjf4SV_i4efZJ9P,"['Tribunal Superior Eleitoral', 'Vacina', 'Poliomielite', 'Vacina contra Poliomielite']"
Homem visto em foto fazendo campanha para Dilma é porteiro do condomínio de Bolsonaro,AFP Checamos,https://checamos.afp.com/o-homem-sinalizado-na-foto-fazendo-campanha-para-dilma-e-conselheiro-afastado-do-tce-rj,Falso,2019-11-01 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQBRmNP3ZqERbgPpvlTXbF84eAp6OzgiQHIxjUvTsP0TQKmgCH2,"['Dilma Rousseff', 'Jair Bolsonaro', 'Fotografia', 'Homem', 'Visto']"
"Nas últimas eleições, os candidatos que foram ao segundo turno gastaram juntos R$ 123 milhões",Agência Pública,https://eleicoes.apublica.org/2018/2018/08/helio-gois-exagera-despesas-de-campanha-de-camilo-e-eunicio-em-2014/,Exagerado,2018-08-15 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSlcZyIf8Qbok3dSrr43rhhwpOKT_XYx8y0TfcBF1-7vhEdXAym,"['Eleição', 'Candidato']"
Vídeo de deputada mostra o Hospital de Campanha do Anhembi para pacientes com covid-19 vazio,AFP Checamos,https://checamos.afp.com/havia-407-pacientes-no-hospital-de-campanha-do-anhembi-na-data-do-video-segundo-governo-de-sp,Falso,2021-05-06 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQJ6DbdV6AcTIt3Nr-ZPwmrkJZFLlN5wSAaoc4OY5XQNYTq28FD,"['Hospital de campanha', 'Hospital', 'Paciente', 'COVID-19', 'Anhembi', 'Vídeo', 'Deputado']"
"Felizmente também eu gasto muito pouco em campanha (...) Gastei uma soma insignificante, absolutamente declarada na Justiça Eleitoral.",Aos Fatos,https://www.aosfatos.org/noticias/alvaro-dias-relativiza-gastos-de-campanha-e-usa-dados-defasados-para-falar-de-estatais/,exagerado,2018-04-30 07:00:00,,"['Eleição', 'Tribunal Superior Eleitoral', 'Gasto']"
George Soros doou US$ 300 milhões para campanha de Alckmin,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2018/08/04/george-soros-nao-doou-us-300-milhoes-para-campanha-de-alckmin.htm,Falso,2018-08-04 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQhWp75FVaydJMzHlNKhL49ev9OCItHhH0V-MB-0bbnyaCC1i27,"['Geraldo Alckmin', 'George Soros', 'Estados Unidos']"
"Joe Biden diz que não pode vencer esta eleição, só Donald Trump pode vencer",AFP Checamos,https://checamos.afp.com/doc.afp.com.34V44KD,Enganoso,2024-06-04 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT7wFK_vLsZJtSP3VpZfQx_e8Aqak1q88tLTmrNdEI0TMJj1Wvk,"['Joe Biden', 'Donald Trump', 'Eleição']"
